GABRB2,NPC2,LGALS1,SORD,TOB1,SLC20A2,ZBTB5,ST3GAL5,FGFR2,TG,DIO2,MMP1,CCL21,TFF3,RNF24,TRAPPC6A,HGD,MPPED2,SRPX2,MMRN1,RXRG,TNXA /// TNXB,DLG2,DIO1,OCA2,CDH16,SLC26A4,KCNJ2,FOXE1,CITED1,DPT,ACTN1,ID4,PPAP2B,GPM6A,ADH1B,PRKCQ,TSHR,TPO,PXDN,LRP4,ABR,FAM189A2,TWIST1,IPCEF1,RBM47,BEX1,DEPTOR,CSGALNACT1,LYVE1,CLIC3,LRP1B,GNA14,EPB41L4B,GPR83,BEX2,IER5L,FHDC1,AFAP1L2,PRR15,NMNAT3,IPW /// LOC101930404 /// PWARSN /// SNORD107 /// SNORD115-13 /// SNORD115-26 /// SNORD115-7 /// SNORD116-22 /// SNORD116-28 /// SNORD116-4,ZCCHC12,COL23A1,C16orf89,USP51,LRRK2,GLT1D1,LPAR5,PKHD1L1,RP11-476D10.1,LIPH,RP4-813F11.4,DYNLRB2,BC017398 /// CTD-2314B22.3 /// DQ786293 /// DUXAP10 /// LL22NC03-N64E9.1,OTOS,Class
5.077032697,12.79365022,11.55002575,8.645024647,10.536433,9.262250603,9.411310231,10.14172472,8.741666721,14.34687836,9.361553843,3.854408314,7.81362096,11.28940837,8.025016604,9.050581651,10.0880601,9.861719973,5.264342444,3.989701137,7.247194893,7.940416874,4.733046052,11.88342027,6.878409332,7.575353874,11.76013264,7.109187406,11.35186025,12.36527716,6.548175757,10.69150821,12.84881474,11.62570451,6.869963005,5.869874517,8.886591493,11.2330243,13.12466474,8.947244065,7.728131034,8.688614098,9.447619084,4.954377787,9.285969794,11.6285268,10.86099197,9.734964739,10.04526004,5.951326857,11.51141433,4.752890799,7.765595063,11.04442707,5.30567534,11.100484,7.245220137,8.459933445,8.646890999,4.518217782,6.758350168,10.17546594,7.654761065,8.29236055,12.29386076,7.609788144,7.486214472,7.165624009,9.859986763,6.50984937,4.310048624,5.804942804,6.668530514,7.341901683,5.181232378,8.487310197,2
9.924918516,13.76649182,12.67541799,9.519219099,9.672245011,7.976668289,8.702262341,11.54718791,7.829015411,14.5513822,8.484691546,3.451024352,5.390165577,6.96912113,7.081023094,8.507992947,7.323377788,8.025800544,4.799450433,3.176026374,9.687275821,7.591282458,4.714718482,8.496331737,5.710505605,5.963782663,10.39349365,10.55073479,10.27775205,12.93582499,5.528318223,10.59504501,11.88515314,13.42071471,4.576980553,3.937411551,8.159646437,11.77936191,9.000744842,9.09979021,12.2642698,9.477582086,10.02044312,4.39765867,6.373629898,10.86355773,6.651125529,9.8379246,7.984520042,5.147803479,10.85444036,2.973066431,5.88571649,9.758498346,4.82919281,10.93433754,8.739362287,8.059678426,8.43213251,11.10113098,6.53853742,10.02322653,12.47706971,6.984868754,10.93610701,7.534052442,11.89257117,8.475872965,9.50151598,4.178834903,8.339115827,6.330096533,5.532319205,5.511923712,4.429053327,7.062132341,2
11.16738418,14.0171326,12.17225261,7.568828645,10.35709383,8.252442,8.578140085,12.2066194,7.991818393,14.36060919,8.03472252,3.363221612,5.93341248,7.102623384,7.464500617,8.063096042,6.588324667,5.740387149,5.014462752,2.963226032,9.386696232,7.872169726,4.390476253,10.53658654,5.334100283,5.978197109,10.98200395,11.57653705,10.81072573,12.23716269,5.059534288,10.59306901,12.10510021,13.41070267,3.927038794,5.815291997,7.648076718,11.58188067,9.013888096,8.751658545,12.56805814,9.85112312,9.439129602,4.829570065,5.579420766,11.18406135,6.821003784,9.132799549,8.275689552,6.126137509,11.28343351,3.046035063,5.865951519,9.773606192,5.300232174,10.70358961,9.382661032,7.933278439,8.842884785,9.813861342,6.182546201,9.963138199,12.19427772,7.348350732,10.25010372,7.803456064,11.71324941,8.637036243,9.765103941,3.22557056,9.304919989,7.030956705,5.414902023,5.129520922,6.374012487,6.842094382,2
10.49713357,13.4401524,12.14432782,10.82847282,10.1060507,8.360823728,8.755684372,10.50811542,9.368428345,14.41967659,9.912688814,3.497892345,7.485640439,6.871160963,7.046979394,8.242879749,7.150136927,7.969251324,4.620081464,3.671576792,8.285384672,7.538210199,5.128831639,8.670795248,5.358684249,6.052082104,10.57895846,10.61415777,10.92950103,10.97607686,6.397027306,10.64288316,12.1850508,12.93386727,5.434484046,6.879296452,8.46530182,11.96746293,10.32691268,7.255343358,10.2605593,9.610360709,9.621661241,4.278024897,7.951777003,11.37481213,7.051715574,10.90040592,8.896380931,4.794505895,11.7778602,3.210402945,6.489558305,10.33645424,5.92578231,10.39358279,8.04185171,8.728627678,9.018896331,9.309198727,6.945292234,10.22281932,9.82694033,8.782604604,10.2368202,7.481402637,10.03874404,7.754385137,9.642939383,4.847237327,6.130741297,5.946185111,5.426899592,6.149662432,3.939699292,6.825942588,2
11.18794788,13.55920093,12.44274441,9.246868664,9.635804126,8.126584048,8.366789359,10.98689231,8.817365362,14.06682086,9.447637383,6.570953044,7.335292046,7.166038423,6.894204348,7.985466854,5.966594619,6.483152946,6.763818433,3.23453865,8.108880855,7.639155189,4.659267828,5.985946092,5.787958617,6.078536131,9.303590689,10.34072141,10.49627079,12.05981722,5.932029194,10.90247085,11.81663732,12.51315744,4.450561956,4.003426761,8.350903471,11.52974076,8.978911056,9.642496422,10.22457288,9.450717728,8.88420979,5.690094253,6.428964726,10.93979243,7.412480735,8.981091692,8.076126474,5.605909108,11.44553479,3.129181515,5.221562485,9.913873327,5.384368252,10.47520436,8.540093434,8.828413723,8.037885001,9.366760859,6.937237373,9.965512649,10.23531489,7.399787446,9.838664412,7.780215958,9.858002724,7.497311234,9.52478615,5.273918247,3.736179007,6.486492812,4.836766616,5.846875774,5.183135966,6.627310539,2
11.32907904,13.928425,12.07178859,9.732041667,10.06535098,8.461293787,8.690779345,11.09367653,9.14993945,14.35625558,8.624010986,3.562037772,8.052751753,9.089771614,6.856543905,8.185653279,7.204767766,7.921674082,6.310101495,5.690976224,8.57292102,8.316139744,4.020806022,8.829485329,6.607647209,7.003414118,10.09437062,9.692603927,11.41714884,12.54157269,6.937060717,10.76766712,12.37686615,13.3866531,6.564536766,6.333140403,8.439496788,12.0356488,10.921562,8.750483562,11.09404225,9.417030824,9.272251281,4.911097399,7.354569646,11.33342063,8.317642842,9.603363619,9.118441408,6.406586523,11.44669985,4.938671795,6.498766323,10.71991816,6.264470144,10.63460364,8.054732431,8.821009523,8.603432064,10.44218689,6.817007564,10.52702793,13.8931089,8.320445599,10.46104435,7.944568269,10.19358116,7.49472803,10.09912393,6.449171679,7.541121171,6.731219751,5.673115878,5.366760193,4.158815408,7.296471857,2
5.23872429,12.18772718,11.54470879,10.53955064,11.13669727,8.673373084,8.930933309,10.03743927,10.17936959,14.45004714,11.01010479,3.447054755,10.05848777,11.50644448,5.981500757,9.408837221,9.471508918,9.988510891,5.004435146,6.76866474,4.712146117,8.896478808,5.88780661,12.03399096,7.713448376,8.520984973,11.57192611,6.610057824,11.44516978,7.466243033,7.09224802,10.25481414,13.22985284,12.74761604,8.51092984,7.820878377,9.362367344,12.03769244,12.79622355,8.002020311,7.066131693,8.477071938,10.06290668,5.136933555,10.07256337,11.59675035,10.66065157,11.2452877,10.80931319,7.582826096,12.22300282,7.026552898,8.161983503,11.23656723,7.580920297,11.08885075,7.523035898,9.685425251,9.072502055,5.243214454,7.422199745,10.79777264,7.093790566,9.561892959,11.46908514,8.43016404,7.981789276,6.153979625,6.9996517,8.804718403,4.521288094,5.098678416,6.451077365,7.054076391,4.199253678,9.038397794,2
10.68904089,13.47602133,11.57316067,9.823479156,9.71211409,8.248847613,8.605720597,11.03851663,8.929831139,13.41218217,8.255226772,4.129203219,5.51949893,5.589744703,7.714542007,7.7260163,5.396580286,4.493966443,5.325580267,3.02602267,6.853515373,7.169753751,4.356717185,5.211958223,5.864906455,5.420142869,6.892546561,9.762728201,10.62726862,11.80185434,5.550022715,10.46032065,11.82761769,12.61543756,4.088345976,3.934519078,8.101580815,11.18588926,6.634517637,8.05229289,9.877078414,9.248808604,9.446867323,4.411945115,5.254339066,10.95748351,7.694577274,8.294872236,8.288297988,5.287303072,10.32488281,2.854538008,4.698772657,10.46851834,4.860583342,10.92104486,9.38916193,8.242762878,8.199457848,9.265967121,6.94350869,9.981141831,11.54010074,7.263513293,8.883367476,7.94947036,9.239261366,7.679328837,10.17930779,3.382342798,4.080663966,6.510691976,5.087239505,5.29541239,4.21758012,6.132178926,2
5.155602335,11.51884681,10.16622348,10.88987029,11.47815602,8.964768819,9.241649594,10.00658194,9.912274396,14.62427126,11.56640887,3.220886937,9.308817685,12.2865999,5.785924259,9.375377298,9.473756836,10.62111628,4.654557576,6.592982833,4.36033756,8.901340746,7.249209259,12.85192031,8.617996897,10.26179092,11.67715917,5.244340084,11.67434694,6.848710201,7.630651321,9.232584901,13.45136212,12.60159052,9.421157043,8.299598001,9.853766513,12.15538709,13.20941493,7.159999013,6.43882647,8.245382462,10.22835756,4.121277779,11.28723206,11.75476234,10.47754986,11.41405847,11.40015922,7.585310828,12.17401603,7.812153436,8.51168032,11.68683938,8.019667236,11.43487416,7.240907546,10.33290956,9.037603253,3.854505012,7.70582672,10.87610638,5.292584093,10.51844553,12.06212099,8.468915759,5.301788796,5.470100506,6.587856217,9.068856801,3.261331357,4.386098683,6.57166709,6.976265425,3.714553973,9.088990372,1
5.016238077,11.59261615,10.73192604,11.08534422,11.09968964,8.848428813,9.517162097,9.981729184,10.36465818,14.58177986,10.42457194,3.474623452,10.81981099,11.80099918,5.514011911,9.203914965,10.27227688,10.45977198,4.568452392,8.388981873,3.892491911,9.64597727,6.905959502,12.16096257,8.692580395,9.619759421,11.91478522,5.651217296,11.66598539,6.540695464,8.598967446,9.694300036,13.38588552,12.9800751,9.424524278,9.56000569,9.75298514,12.26572589,13.48475588,7.389079125,6.368600238,8.142811577,10.50193688,4.45663703,10.49094088,11.9041927,11.57737537,11.8888652,10.77105308,9.256659724,12.2031374,7.454380516,9.430239215,11.85002104,8.316498873,11.65596938,7.294446948,10.32720797,9.065588238,4.312108678,7.860241832,11.24776203,5.27068487,9.87183559,11.66692597,8.907515452,6.146005223,5.739597455,6.77154623,9.846111636,3.032783316,4.544119073,6.932258685,7.688839903,3.528965493,9.090543841,1
5.107638711,11.61296457,10.6320336,11.02224623,10.59753328,9.345801081,9.057845315,10.72139036,10.62744519,14.48434561,11.24182314,3.279386869,10.89708105,12.33423791,5.898098915,9.515470923,10.39442785,10.83106131,4.658194512,8.942024857,4.263075163,8.481378152,7.198527833,12.89062184,8.547075267,9.531082215,11.45305084,5.80420652,11.7943276,6.778402895,8.169083059,9.541210854,13.30059517,12.79744049,9.786343365,9.161818082,9.602700139,12.05627824,13.00033032,7.76444806,6.22808084,7.869268518,10.58973143,4.405343775,9.954323752,11.87360837,12.06239153,11.67264443,11.90599926,10.70468451,12.32710112,7.194155184,8.61566944,11.85272727,8.498816699,11.60122734,7.333144062,10.25038412,9.471732715,4.430339834,8.498191662,10.88832144,5.698860877,8.983322096,11.68807168,8.856294178,6.021610203,5.451593208,5.084279533,9.128834324,3.282025919,4.52990966,6.744400796,7.629706312,3.528965493,9.499658395,1
4.935764443,11.45659886,9.991555701,10.9812754,11.4719389,9.418579131,9.277240352,9.733835656,10.69292789,14.7207807,11.06613478,3.377062667,10.09914962,11.74909681,5.393100862,9.528647963,10.13839207,10.94544747,4.046207151,8.591005202,4.133458564,9.12186506,7.259058073,12.81808832,8.30469285,9.721156253,12.2031526,6.246129476,11.62744183,7.456023282,7.991624971,9.112453246,13.32306954,13.21785221,9.857671872,8.675378513,9.874552233,12.41843392,13.10199811,7.126387988,7.558708289,7.599620615,10.92092838,4.645775635,11.35328797,11.93864485,10.91022285,11.42348627,11.3689904,9.307358544,12.15489512,8.052908739,8.816533168,12.06328563,9.622691469,11.37977257,6.798857548,9.707335508,9.692984727,4.064171573,8.448315602,11.23446399,4.956443723,9.62227636,11.83164241,9.035022416,6.759851496,6.003381391,6.081177071,10.09753735,3.30407901,4.227484277,7.347933664,7.903976065,3.755557504,8.970731483,1
5.190175066,11.56645329,10.37203037,10.57225088,11.60698991,9.141177439,9.380343315,10.02456435,10.6890734,14.55846152,10.41827017,3.337862806,10.11737063,12.75588425,6.054597063,9.441050758,10.08647657,11.13872228,4.360851111,8.185554778,4.183955046,8.746103166,5.962676373,12.12992515,8.346241238,9.041327688,11.61531105,5.491392922,11.94582848,6.375378087,7.606330909,9.56730914,13.32196948,13.00648103,9.217451519,6.43615281,9.954929373,12.41154071,12.99465296,7.482716478,7.337334295,8.049463948,10.57129398,4.479263523,10.24559857,11.76100941,11.09921866,11.57822642,11.21455984,8.829098541,12.48788879,8.511543729,8.681692327,12.15963284,8.359892113,11.58762068,6.963135868,9.671107094,9.291734318,3.628213305,8.063956027,11.14632148,5.120371266,9.125383736,11.61782274,8.920185057,6.026054665,5.882408353,7.427859072,11.24661533,3.540705377,4.590099089,7.313490047,7.655481381,3.527806636,8.988192509,1
4.765082318,11.4174328,10.33006105,10.94336363,11.69477726,9.640284142,9.309706521,10.81561151,10.4706736,14.59320029,11.67775488,3.426811813,10.37523442,12.42896742,5.586375897,9.468396686,10.25675419,10.80864191,4.358930044,8.533330641,4.463192751,9.144201809,7.270480752,12.95155154,8.047552728,9.310172142,11.65272915,5.686379233,12.14845663,7.13862945,8.189198076,9.432923084,13.41967183,13.14032017,9.712284088,9.371287907,9.714157445,12.41754984,12.99825554,7.498285989,6.917607879,8.14167132,10.67370874,4.603868135,11.02017957,12.02945967,11.49579316,11.86033473,11.7048909,9.303544834,12.50008075,7.95713022,9.06128988,11.75118161,8.35714331,11.57766898,7.195012341,10.3418862,9.707748275,3.518996276,8.169357762,11.18644964,4.980063775,9.853901084,11.68838254,8.971701764,6.573790465,5.640507589,6.500507142,10.03779581,3.347194271,4.514710954,7.361692149,7.580776623,4.136148137,9.311414459,1
4.882515576,12.0404968,9.733674142,11.25309503,10.86430602,9.405815981,9.226583287,10.12245882,11.04537993,14.5826685,10.79795206,3.466457749,11.07162922,12.74995243,5.657441056,9.386066703,9.922679042,10.79214867,4.458881437,8.580226783,4.534572553,9.297813242,6.610482689,12.19652537,8.529778902,9.63929866,11.80354925,5.120129226,11.98996446,6.709362632,8.096206543,9.718393661,13.33603991,13.41314523,9.620247179,7.960768455,9.757516232,12.39590351,13.26120607,7.233399245,7.105385107,8.080592661,10.72534734,4.149118322,10.10581962,12.09896174,10.58581252,11.7252976,11.3149216,9.917298735,12.30075172,8.197727932,8.364579411,11.79733374,9.194107013,11.41961122,6.982179955,10.0438087,9.681659346,4.448584979,8.059204538,11.2866737,5.300479464,9.46096484,12.04276537,8.791784867,6.13535904,4.996141443,4.87875832,10.80641177,3.374412411,4.675508595,7.219740684,7.663837548,4.245932141,9.481251741,1
4.981442887,12.01691347,10.3861477,11.1549675,10.81178383,9.170332062,9.352876822,9.981341508,10.76249799,14.56733118,11.2405991,3.280129461,10.46156574,12.62806787,5.796293555,9.529069538,10.45479765,10.61978332,4.549612238,8.075279197,4.388413411,8.446135344,6.858295635,12.34066759,7.881700655,9.200563026,11.68629367,6.045082576,11.77194958,6.897932251,8.508996842,9.540740705,13.21220132,13.03650749,9.368115714,8.509528916,9.499903307,12.19521396,13.14866227,7.498620384,6.743694508,8.271422103,10.37503471,4.28581297,10.27406549,11.78717086,10.986981,11.36665484,11.52850208,8.885337426,12.54318252,8.023602786,8.509576804,11.90474412,9.601797537,11.44618138,7.254480302,10.11021804,9.391403162,3.89993441,7.735158702,11.12221369,5.313688184,9.703659204,12.02578228,8.947612236,6.391023475,6.182429867,6.536087923,8.005149577,3.083638632,4.265196955,6.595406805,7.273249215,3.438801299,9.457976914,1
5.103282339,11.42666217,10.10385765,11.29396062,10.78585986,9.23322629,9.16910211,9.864380412,10.45653956,14.63903723,12.25292486,3.38783649,10.4707333,12.22386515,5.99999831,9.386802022,9.963403771,10.65279523,4.841866927,8.302273653,4.634750175,8.730839453,6.858567814,12.16590107,8.250947145,9.585894495,11.87238673,6.302440498,11.54034615,6.188243178,7.417026593,9.330075084,13.41229974,13.03513668,9.444214545,8.439921926,9.90709665,12.09006399,12.70483019,7.346910398,5.92551616,7.785769881,10.47540982,4.287079519,10.96870226,11.88827245,11.18370575,12.00401614,11.43331955,9.197504508,12.34622148,7.280490924,8.564450463,11.87445037,7.536614361,11.35168806,6.465837684,10.3321213,9.637803447,3.712268063,8.185394814,11.37210738,5.188416625,9.690960522,11.70076287,8.650549541,6.381201603,5.581674539,6.347530388,9.851971248,2.930301934,4.635055655,6.737787905,6.856307959,3.6880563,8.626467619,1
5.042673229,11.70467148,10.48523224,11.16995704,11.06276411,9.460282536,9.236550771,10.21528423,10.26071302,14.67991906,11.22923585,3.331229499,10.4298162,12.60262731,5.770676788,9.845081805,10.97563386,10.60165716,4.234578348,8.250326742,4.331149625,8.747132977,7.40890029,12.90969062,7.92466052,9.942581642,12.12650672,6.103264149,11.88760562,6.955187602,7.940527717,9.308967127,13.27014403,12.90966515,9.318542762,8.520967431,9.762162118,12.22914939,13.26274494,7.163178833,5.96309839,7.565373928,10.59721463,4.362308457,10.49740493,11.82676691,11.62236607,11.81008946,11.3191082,9.498989762,12.97045889,7.857283904,8.46734812,11.68223699,7.395014617,11.83003253,7.135661523,9.946895098,9.748127925,3.893481664,7.833233562,11.03373814,5.041183628,9.726111675,12.18028458,8.731621326,6.136977012,6.125449777,5.351615292,9.474847605,3.041841341,4.09850608,7.172398267,7.859156581,3.820654919,9.931841153,1
4.938498247,11.0709122,10.48652938,11.03679475,10.7441018,9.118535326,9.358053222,10.30021877,10.15492515,14.52927689,11.5680831,3.607659244,9.95957889,12.23087032,5.870281168,8.825372415,9.330254095,10.52455789,4.688881662,6.495720675,4.910930676,9.044757458,6.142767295,10.10147316,7.689011279,9.184624333,11.68402092,5.444135402,11.46724923,6.728626433,7.343971418,8.936541471,13.48605113,13.23905354,9.491135582,7.982026388,9.503646582,12.13774724,12.6823063,7.442229602,6.141165824,7.410797329,11.1486324,4.438574798,11.35038732,11.45726966,10.73037415,11.95596554,11.43702926,7.718072326,11.25028773,6.959284365,8.163928611,11.33790305,8.184067458,11.42390141,7.03246835,10.526408,8.653314468,4.228650056,7.263050119,10.99326383,4.992198107,9.226815491,11.65455484,8.741694943,5.741504158,5.627052903,5.801967376,9.794586635,3.054156536,4.562726654,5.87178728,6.429198482,3.495591289,8.129742277,1
4.936749955,11.97967936,11.1501161,10.5735439,11.43160192,9.220704661,9.031225273,10.23058988,9.961502919,14.60257025,11.16715334,3.525477,10.71853647,12.17212567,6.145964358,9.119009155,9.942604768,10.50550445,4.397941761,8.641430739,3.915166176,8.958279855,6.56528897,11.24509125,7.434071527,9.401386904,11.93121139,6.20447677,11.39991535,6.588068038,9.121148379,10.1602955,13.13154578,12.57748889,9.165840846,8.322235531,9.472916432,12.19616018,12.74446087,7.799645364,6.764405972,8.475881446,10.69921067,5.226457508,10.3185814,11.63471072,10.69067361,11.07034266,10.99175482,9.342486669,12.39828337,7.403863256,8.25666221,11.3723827,8.550159859,11.43674213,6.777563793,9.318415752,9.352298716,4.160538413,7.326228633,10.48366756,5.548222953,9.704732794,11.80581762,8.645376669,7.015569376,6.051763635,7.285813293,10.32370205,3.070027707,4.523508993,6.606525783,6.796126816,3.245064089,9.297241326,1
5.17256548,12.30128433,11.09372721,9.847797851,10.72027984,8.075680126,8.951097809,9.428842016,9.194178354,13.92894796,9.598730084,4.146276496,10.68056113,11.99310363,5.721024068,9.034073345,8.279828701,8.488526537,4.328914713,7.32678022,4.203690698,7.9243739,5.335878448,11.21974283,6.732433184,7.557528745,10.82281395,7.060124243,10.31691149,6.036863091,7.369829187,9.891140998,12.48903572,11.55707903,7.614803816,7.936086362,8.81595303,10.9801008,11.74376502,6.56704589,5.078585605,8.615612948,8.45632432,4.977391857,8.773485142,10.82924734,9.413451128,10.15971652,9.652768692,7.068193164,10.73059035,5.069260768,7.101111067,10.22501444,6.785406645,10.55321823,6.57370899,8.808972701,8.291489464,4.193773459,7.082556362,9.805545641,5.250476761,8.394988647,9.841793822,7.537282646,7.783510846,6.049094218,7.998453043,9.0895386,3.331736034,4.907812542,5.885066844,6.067762949,3.737109356,7.776400796,1
4.940594027,11.83422178,10.39837436,10.74791454,11.72975453,9.123520843,9.149740737,10.40932832,10.80334157,14.61621408,11.9594227,3.401787296,9.959158031,12.24616473,5.450658236,9.636472671,10.03334131,10.56279364,4.501685942,7.277332,4.172656055,9.200336356,8.237608561,12.59478681,8.067033399,9.689296443,11.93102166,5.951603264,11.31147775,6.592930854,7.894572683,9.232688784,13.37342695,12.89011394,9.492227093,8.198577178,9.679953708,12.21468642,13.44676698,7.123502098,6.460695349,7.76837338,10.9538551,4.574629525,10.85765847,11.95581613,11.33595555,11.7215775,11.33570821,8.263781331,12.85267215,7.236771101,8.219232181,11.80246597,8.389967203,11.34333217,6.920726614,10.27277001,9.358931535,4.091510745,7.669560166,11.242818,5.418613531,9.782434776,12.2391331,8.799004927,6.018476978,5.666904904,5.277264146,10.20372922,3.16447794,4.070403971,6.750433939,7.245588714,3.280219459,9.713737791,1
5.002179614,12.20658175,10.84630395,10.46833465,10.72092939,8.922929115,8.84882331,9.775978525,9.810361485,14.32309269,11.1496302,3.530129805,11.64594576,10.94015117,6.097635103,8.994253479,9.364323214,9.723452099,4.319370909,7.392170171,4.680310953,8.378601701,6.463857092,11.94751325,6.622544887,8.836517437,11.08596239,7.454687006,10.95542655,6.594271516,8.507858161,10.226536,12.79745981,12.32077972,8.13981122,8.412658079,9.373267575,11.46493832,12.69159375,7.276056931,6.125839229,8.793984369,9.683426768,4.545594578,10.02036712,11.2648863,9.498389528,11.04006528,10.70267318,7.592882686,12.14807611,6.377278723,7.261701067,10.65843348,6.843584336,10.58890479,6.850469446,9.625602872,8.7447093,4.17918328,7.379723717,10.37575237,5.294456367,9.094743484,11.48053204,7.820750541,7.659281499,6.285505176,8.241412579,9.302932998,3.404063548,4.667016548,6.439442249,6.2892176,3.840629094,8.600188188,1
4.957523424,11.79187066,10.15723623,11.01869096,11.67272644,9.512933594,9.667672705,10.16218503,10.95213799,14.59320029,10.30259268,3.431404574,10.24499373,12.13102581,5.567053388,9.108291963,9.52773061,10.60143085,4.622363257,8.331055407,3.944138089,9.143218622,6.0583291,11.79470637,8.39337026,9.856271575,11.6800646,6.831278973,11.50018553,7.083804021,8.092505997,9.573911787,13.33962625,13.32858897,9.999616358,9.072669007,9.709904836,12.16934277,12.87606172,7.11967333,7.451140352,7.845779627,11.59033812,4.232835895,10.97850171,11.89830346,11.03429304,11.0811009,11.17795588,9.154102795,11.76138315,7.171977434,8.620431095,12.04315659,9.333878612,11.81301593,6.563098091,10.06646403,9.492318062,4.774419065,7.906551847,11.38054686,5.259237554,9.617785708,11.68738227,8.49875061,6.365937626,5.181338974,5.227407571,9.624962131,3.298394528,4.537675163,6.942815856,7.289392809,3.439778918,8.648250167,1
4.948331851,11.50982709,10.13932046,11.2418808,11.09794099,8.931211067,9.251836094,9.890534904,10.34457016,14.59200466,11.05521897,3.23902366,10.01037271,12.3444417,5.56482601,9.579994653,10.39674045,10.22867092,4.880217308,8.123130025,4.265029365,9.127771586,7.110888948,12.90993071,8.07687488,9.62297217,11.86191056,4.862604376,11.87703535,6.560040083,8.327335108,8.983434585,13.34424617,12.95327653,9.330200403,9.866789667,9.856248331,12.05388008,13.35160798,6.96959266,6.752915758,8.043907681,10.3669557,4.404185845,10.46470877,11.62419166,11.63392478,11.49238681,11.64730493,8.885320642,12.77035251,7.411943241,9.256509982,11.69977055,7.700869983,11.7705772,7.043743033,10.00619,9.303051351,4.404585072,7.693978733,10.96115564,4.627255324,9.421393076,12.14117987,8.831694625,5.540115633,5.524930974,5.088724584,9.364491313,3.285101439,4.141874787,7.716324182,7.939465769,3.209871677,9.449388391,1
4.909100899,11.85706137,10.04651,11.16197891,11.0430762,8.87009908,9.457549282,9.668619293,10.01500127,14.54571478,10.85682943,3.551050997,9.903004418,13.2085097,5.582704107,9.445836215,10.76243953,10.60358882,4.722571751,7.627710004,4.298281091,8.891265809,7.764157502,12.66971732,7.820950942,10.04049808,12.07740694,5.283331639,11.60536185,6.682368675,8.158289838,9.234509012,13.29991945,12.24172086,9.241930297,8.386476893,9.787240783,12.21889739,13.39834678,6.858022593,6.194815097,7.764507955,10.19756212,4.666750264,10.59788785,11.67246923,12.29753971,11.65396842,11.55953591,8.66491592,12.84258314,8.074317224,8.612323575,11.85522807,7.672324023,11.88599915,7.196078091,9.91573866,9.29826417,4.410633345,8.022636466,11.01474118,5.152644532,9.674747407,12.56563234,8.826919637,5.331785936,5.833773728,5.624284764,9.263177109,3.155169421,4.205784776,7.484661934,8.275530644,3.634652584,10.19966357,1
4.878157881,11.65398266,10.0287575,10.57693162,11.53132368,8.94842339,9.228048419,10.32955647,10.13913121,14.54186032,11.04490291,3.809841955,10.3839005,12.36090831,5.50479068,9.59135294,10.21497112,10.12197398,4.884938965,8.281474183,4.450429942,9.138270345,7.464007642,13.26847169,8.476006514,9.306388501,11.96620176,5.479751553,11.62288019,7.225834176,8.784601368,8.562646614,13.24274946,12.24965007,9.305639176,9.172215499,9.793710886,12.12302356,13.39562502,6.751492026,6.527856473,7.659021905,10.3102077,3.882465585,10.3564001,11.55870966,11.83691648,11.51174127,11.56262388,9.537286223,12.45998224,7.171112307,9.035993745,11.52445066,7.912504109,11.71155954,7.009478972,9.816755414,8.741071659,4.218060875,7.924562071,10.87877144,4.759448059,9.406015892,12.17442837,8.718886013,5.626168636,5.618078414,5.911688906,9.218509248,3.109746383,4.101658147,7.524567477,7.961383599,3.557874162,9.659214797,1
